Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
Hyundai,Elantra,0.98,Sedan,0.027699027699027698,0.2916666666666667,Petrol,Automatic,0.15531062124248496
BMW,5 Series,0.38,Sedan,0.34999934999935,0.373125,Metan/Propan,Manual,0.009018036072144289
Toyota,Auris,0.86,Universal,0.133999133999134,0.25,Diesel,Manual,0.08617234468937876
Lada,Largus,0.6,Universal,0.00885100885100885,0.2916666666666667,Metan/Propan,Manual,0.09819639278557114
Mazda,6,0.78,Sedan,0.2024992024992025,0.004166666666666667,Diesel,Manual,0.023046092184368736
BMW,3 Series,0.66,Universal,0.2999992999993,0.3333333333333333,Petrol,Manual,0.04959919839679359
Audi,Q5,0.84,Crossover,0.0801990801990802,0.375,Petrol,Automatic,0.20641282565130262
Renault,Laguna,0.78,Universal,0.1999991999992,0.2708333333333333,Diesel,Manual,0.04809619238476954
Skoda,Octavia,0.74,Universal,0.253999253999254,0.35291666666666666,Diesel,Manual,0.05511022044088176
Volkswagen,Golf,0.62,Universal,0.27999927999928,0.2916666666666667,Metan/Propan,Manual,0.03406813627254509
Jeep,Grand Cherokee,0.62,Universal,0.2999992999993,0.5208333333333334,Diesel,Automatic,0.036072144288577156
Mercedes,M Class,0.74,Crossover,0.08999908999909,0.6870833333333334,Petrol,Automatic,0.17835671342685372
Mazda,MX-6,0.48,Coupe,0.335999335999336,0.375,Petrol,Manual,0.016533066132264528
Honda,Jazz,0.8,Microvan,0.108999108999109,0.25,Petrol,Automatic,0.06212424849699399
Opel,Omega,0.48,Universal,0.2999992999993,0.3745833333333333,Petrol,Manual,0.014028056112224449
Toyota,Avalon,0.92,Sedan,0.041999041999041996,0.4791666666666667,Hybrid,Automatic,0.18837675350701402
Dacia,Logan,0.74,Universal,0.227999227999228,0.2708333333333333,Diesel,Manual,0.04008016032064128
Toyota,Verso,0.8,Minivan,0.035999035999036,0.29125,Petrol,Manual,0.09318637274549098
Volkswagen,Passat,0.58,Universal,0.349048349048349,0.3541666666666667,Diesel,Manual,0.041082164328657314
Fiat,Tipo,0.94,Universal,0.1057991057991058,0.21833333333333332,Diesel,Manual,0.0811623246492986
Opel,Vectra,0.44,Sedan,0.18557718557718558,0.2916666666666667,Metan/Propan,Manual,0.006513026052104208
Audi,A4,0.84,Sedan,0.184999184999185,0.37166666666666665,Petrol,Automatic,0.12024048096192384
Mercedes,A Class,0.74,Hatchback,0.15161515161515163,0.2708333333333333,Petrol,Automatic,0.0531062124248497
Hyundai,Tucson,0.74,Crossover,0.21736621736621736,0.0,Metan/Propan,Automatic,0.07314629258517034
Volkswagen,Passat,0.72,Sedan,0.237999237999238,0.3745833333333333,Petrol,Automatic,0.06012024048096192
BMW,7 Series,0.58,Sedan,0.324999324999325,0.5416666666666666,Metan/Propan,Automatic,0.047094188376753505
Skoda,Superb,0.8,Sedan,0.035999035999036,0.25,Petrol,Manual,0.12324649298597194
BMW,3 Series,0.74,Minivan,0.026999026999027,0.375,Diesel,Manual,0.04609218436873747
Peugeot,607,0.64,Sedan,0.35999935999936,0.4166666666666667,Diesel,Automatic,0.03206412825651302
Mercedes,E Class,0.66,Universal,0.1999991999992,0.4166666666666667,Diesel,Automatic,0.06812625250501002
Vaz,21099,0.64,Universal,0.7385017385017385,0.2708333333333333,Petrol,Manual,0.08817635270541083
Dacia,Logan,0.9,Sedan,0.056999056999056996,0.16666666666666666,Petrol,Automatic,0.06212424849699399
Chevrolet,Cruze,0.76,Sedan,0.142999142999143,0.2916666666666667,Metan/Propan,Automatic,0.05711422845691383
Renault,Megane,0.68,Universal,0.314999314999315,0.2916666666666667,Petrol,Manual,0.01002004008016032
BMW,5 Series,0.58,Sedan,0.284999284999285,0.375,Metan/Propan,Manual,0.03206412825651302
Volkswagen,Golf,0.74,Universal,0.191999191999192,0.25,Petrol,Automatic,0.045090180360721446
BMW,7 Series,0.5,Sedan,0.12345512345512345,0.5416666666666666,Petrol,Automatic,0.01603206412825651
Renault,Megane,0.68,Universal,0.12345812345812346,0.2708333333333333,Diesel,Manual,0.01603206412825651
Mercedes,C Class,0.5,Sedan,0.12345512345512345,0.3333333333333333,Petrol,Manual,0.01002004008016032
Renault,Scenic,0.68,Universal,0.12345512345512345,0.2708333333333333,Diesel,Manual,0.01603206412825651
BMW,5 Series,0.58,Sedan,0.12345512345512345,0.4791666666666667,Diesel,Manual,0.018036072144288578
Honda,Accord,0.48,Sedan,0.12345512345512345,0.375,Metan/Propan,Manual,0.008016032064128256
Land Rover,Discovery,0.66,SUV,0.23999923999924,0.4791666666666667,Diesel,Automatic,0.061122244488977955
Mercedes,C Class,0.86,Sedan,0.112999112999113,0.4166666666666667,Diesel,Manual,0.17334669338677355
Volkswagen,Passat,0.82,Universal,0.14999914999915,0.24791666666666667,Petrol,Automatic,0.0831563126252505
Ford,Fusion,0.66,Hatchback,0.1999991999992,0.25,Petrol,Manual,0.023046092184368736
Vaz,2109,0.46,Sedan,0.22222122222122223,0.270625,Petrol,Manual,0.0781563126252505
BMW,5 Series,0.44,Sedan,0.12345512345512345,0.3333333333333333,Metan/Propan,Manual,0.014529058116232466
Porsche,Cayenne,0.74,Crossover,0.124999124999125,0.7083333333333334,Petrol,Automatic,0.15030060120240482
Ford,Fiesta,0.68,Hatchback,0.231999231999232,0.25,Diesel,Automatic,0.033066132264529056
Opel,Vectra,0.5,Sedan,0.31999931999932,0.2916666666666667,Petrol,Manual,0.01903807615230461
BMW,X7,0.98,SUV,0.0126990126990127,0.5833333333333334,Petrol,Automatic,0.7244488977955912
Toyota,Corolla,0.68,Hatchback,0.27999927999928,0.25,Diesel,Automatic,0.0581062124248497
Nissan,Qashqai,0.88,Crossover,0.1865871865871866,0.2708333333333333,Diesel,Manual,0.11923847695390781
Renault,Scenic,0.72,Minivan,0.025999025999026,0.2627083333333333,Diesel,Manual,0.03797595190380761
Vaz,2111,0.6,Universal,0.024999024999025,0.2708333333333333,Metan/Propan,Manual,0.006012024048096192
Hyundai,H200,0.58,Minivan,0.2999992999993,0.4791666666666667,Diesel,Manual,0.018036072144288578
Toyota,Corolla Verso,0.7,Minivan,0.24322124322124322,0.4166666666666667,Diesel,Manual,0.03206412825651302
Opel,Astra,0.7,Combi,0.277999277999278,0.3333333333333333,Metan/Propan,Automatic,0.023046092184368736
Vaz,2103,0.12,Sedan,0.017999017999018,0.2708333333333333,Petrol,Manual,0.03557114228456914
Renault,Megane,0.82,Universal,0.215999215999216,0.270625,Diesel,Manual,0.07314629258517034
Mercedes,Series (W123),0.22,Combi,0.270999270999271,0.5833333333333334,Diesel,Manual,0.018026052104208417
Toyota,Auris,0.78,Hatchback,0.221999221999222,0.2916666666666667,Petrol,Manual,0.0581062124248497
Toyota,Urban Cruiser,0.76,Crossover,0.16836416836416837,0.22916666666666666,Petrol,Manual,0.07014028056112225
Audi,Allroad,0.82,Universal,0.25999925999926,0.3720833333333333,Diesel,Automatic,0.1643186372745491
Toyota,Avensis,0.74,Sedan,0.1999991999992,0.375,Diesel,Manual,0.06012024048096192
Toyota,Rav 4,0.9,Crossover,0.044999044999045,0.375,Petrol,Automatic,0.16783567134268537
Renault,Scenic,0.7,Minivan,0.180999180999181,0.2708333333333333,Diesel,Manual,0.050100200400801605
Mercedes,GLC,0.96,Crossover,0.00999900999901,0.375,Petrol,Automatic,0.3587174348697395
Mazda,CX-5,0.88,Crossover,0.1456991456991457,0.41479166666666667,Diesel,Automatic,0.187374749498998
Mercedes,E Class,0.78,Sedan,0.22999922999923,0.580625,Diesel,Automatic,0.10521042084168336
Renault,Megane,0.7,SUV,0.22999922999923,0.2708333333333333,Diesel,Manual,0.030561122244488977
BMW,5 Series,0.58,Sedan,0.262999262999263,0.375,Petrol,Manual,0.03907815631262525
Mercedes,E Class,0.66,Sedan,0.24999924999925,0.5208333333333334,Diesel,Automatic,0.02154308617234469
Hyundai,Santa FE,0.68,Crossover,0.181999181999182,0.4583333333333333,Metan/Propan,Manual,0.061122244488977955
BMW,7 Series,0.58,Sedan,0.1999991999992,0.875,Petrol,Automatic,0.08917835671342686
Hyundai,Elantra,0.92,Sedan,0.078999078999079,0.2916666666666667,Petrol,Automatic,0.10821643286573146
Volkswagen,Transporter,0.5,Minivan,0.51999951999952,0.4583333333333333,Diesel,Manual,0.04008016032064128
Renault,Megane,0.88,Universal,0.194999194999195,0.2708333333333333,Diesel,Automatic,0.07314629258517034
Subaru,Impreza,0.72,Universal,0.11999911999912,0.2708333333333333,Petrol,Manual,0.041082164328657314
Toyota,Corolla Verso,0.7,Microvan,0.201999201999202,0.4166666666666667,Diesel,Manual,0.07014028056112225
BMW,5 Series,0.9,Universal,0.1999991999992,0.0,Diesel,Automatic,0.1533066132264529
Audi,A6,0.6,Universal,0.27999927999928,0.4791666666666667,Diesel,Manual,0.01903807615230461
Mercedes,E Class,0.78,Sedan,0.244999244999245,0.41583333333333333,Diesel,Automatic,0.1533066132264529
Mercedes,Vito,0.54,Minivan,0.3336133336133336,0.42270833333333335,Diesel,Manual,0.04609218436873747
Mazda,323,0.46,Sedan,0.34999934999935,0.2708333333333333,Petrol,Manual,0.008006012024048097
Mercedes,C Class,0.6,Sedan,0.330999330999331,0.375,Metan/Propan,Manual,0.027044088176352704
Mazda,2,0.76,Hatchback,0.217999217999218,0.2708333333333333,Petrol,Manual,0.03906813627254509
Honda,CR-V,0.9,SUV,0.10999910999911,0.2916666666666667,Diesel,Automatic,0.17034068136272545
Volvo,XC90,0.82,Crossover,0.28999928999929,0.4583333333333333,Diesel,Automatic,0.1533066132264529
Mercedes,C Class,0.62,Universal,0.324999324999325,0.4058333333333333,Diesel,Automatic,0.052104208416833664
BMW,X5,0.88,SUV,0.11999911999912,0.7916666666666666,Plug-in Hybrid,Automatic,0.4589178356713427
Ford,Fiesta,0.86,Hatchback,0.08999908999909,0.16666666666666666,Petrol,Manual,0.06312625250501001
Volkswagen,Tiguan,0.72,Crossover,0.214999214999215,0.25,Petrol,Manual,0.06813627254509018
Mercedes,E Class,0.7,Sedan,0.32999932999933,0.4139583333333333,Diesel,Automatic,0.09018036072144289
Renault,Megane,0.66,Universal,0.302999302999303,0.2627083333333333,Diesel,Manual,0.03507014028056112
Skoda,Octavia,0.84,Sedan,0.175999175999176,0.20833333333333334,Petrol,Manual,0.0781563126252505
Opel,Vivaro,0.66,Microvan,0.23999923999924,0.3541666666666667,Diesel,Manual,0.056112224448897796
Hyundai,Accent,0.48,Sedan,0.018887018887018887,0.22916666666666666,Petrol,Manual,0.1282565130260521
Honda,CR-V,0.6,Crossover,0.12999912999913,0.375,Petrol,Manual,0.04408817635270541
Toyota,Prius,0.74,Hatchback,0.24999924999925,0.2708333333333333,Hybrid,Automatic,0.06312625250501001
Great Wall,Hover,0.8,SUV,0.2999992999993,0.0,Petrol,Manual,0.03806613226452906
Rover,25,0.64,Hatchback,0.20999920999921,0.25,Petrol,Manual,0.014028056112224449
Skoda,Fabia,0.62,Universal,0.21738521738521738,0.25,Petrol,Manual,0.03006012024048096
Nissan,Juke,0.8,Crossover,0.14499914499914499,0.2708333333333333,Diesel,Manual,0.0780561122244489
Mercedes,E Class,0.46,Universal,0.2999992999993,0.375,Metan/Propan,Manual,0.018036072144288578
Ford,Fusion,0.68,Hatchback,0.187999187999188,0.25,Petrol,Automatic,0.03206412825651302
Toyota,Previa,0.6,Universal,0.2999992999993,0.37395833333333334,Diesel,Manual,0.04308617234468938
BMW,3 Series,0.72,Sedan,0.1734991734991735,0.375,Diesel,Manual,0.07014028056112225
Volkswagen,Caddy,0.9,Microvan,0.05999905999906,0.20833333333333334,Petrol,Manual,0.11823647294589178
Chrysler,Sebring,0.6,Sedan,0.226999226999227,0.5208333333333334,Petrol,Automatic,0.03807615230460922
Toyota,Auris,0.8,Hatchback,0.22999922999923,0.25,Diesel,Manual,0.06613226452905811
Nissan,Qashqai,0.88,SUV,0.092999092999093,0.20833333333333334,Petrol,Automatic,0.11573146292585171
Land Rover,Range Rover Evoque,0.68,SUV,0.21451121451121452,0.5833333333333334,Diesel,Automatic,0.023046092184368736
Mercedes,E Class,0.6,Sedan,0.311999311999312,0.4166666666666667,Diesel,Manual,0.06613226452905811
BMW,5 Series,0.92,Sedan,0.071999071999072,0.37395833333333334,Diesel,Automatic,0.3086072144288577
Skoda,Fabia,0.8,Universal,0.166999166999167,0.20833333333333334,Diesel,Manual,0.04808617234468938
Volkswagen,Sharan,0.6,Minivan,0.394999394999395,0.32958333333333334,Petrol,Manual,0.028056112224448898
Peugeot,Bipper,0.82,Combi,0.151999151999152,0.22916666666666666,Diesel,Automatic,0.03706412825651303
Fiat,Fiorino,0.86,Combi,0.14999914999915,0.22916666666666666,Diesel,Manual,0.04809619238476954
Nissan,Qashqai,0.76,SUV,0.23999923999924,0.2708333333333333,Diesel,Manual,0.06613226452905811
Renault,Kadjar,0.9,Crossover,0.06499906499906499,0.2708333333333333,Diesel,Automatic,0.12576152304609217
Mercedes,M Class,0.58,SUV,0.27999927999928,0.5208333333333334,Diesel,Automatic,0.07213426853707415
Toyota,Yaris,0.82,Hatchback,0.1921211921211921,0.25,Diesel,Manual,0.05911823647294589
Seat,Altele,0.4,Minivan,0.029999029999029998,0.14583333333333334,Petrol,Manual,0.08817635270541083
Volkswagen,Passat,0.38,Sedan,0.280999280999281,0.3333333333333333,Metan/Propan,Manual,0.015531062124248497
Audi,A4,0.74,Sedan,0.1894991894991895,0.3333333333333333,Petrol,Manual,0.0811623246492986
Toyota,Rav 4,1.0,SUV,0.000999000999000999,0.4791666666666667,Hybrid,Automatic,0.313627254509018
Volkswagen,Touran,0.68,Minivan,0.280999280999281,0.375,Diesel,Automatic,0.0531062124248497
Vaz,2108,0.44,Coupe,0.97999997999998,0.22916666666666666,Petrol,Manual,0.09819639278557114
Skoda,Yeti,0.8,Crossover,0.18999918999919,0.25,Petrol,Manual,0.07014028056112225
Lexus,IS Series,0.86,Sedan,0.1531991531991532,0.4791666666666667,Hybrid,Automatic,0.1882765531062124
Audi,A6,0.68,Universal,0.41999941999942,0.5833333333333334,Diesel,Automatic,0.04759519038076152
Renault,Kadjar,0.92,Crossover,0.161999161999162,0.2708333333333333,Diesel,Manual,0.12174348697394789
BMW,X1,0.8,SUV,0.204999204999205,0.375,Diesel,Automatic,0.13226452905811623
Land Rover,Freelander,0.76,Crossover,0.228999228999229,0.4166666666666667,Diesel,Automatic,0.1062124248496994
Volkswagen,Passat,0.78,Hatchback,0.24999924999925,0.25,Metan/Propan,Manual,0.06713426853707415
Nissan,Primera,0.66,Sedan,0.122999122999123,0.3333333333333333,Petrol,Automatic,0.01603206412825651
Datsun,on-DO,0.9,Sedan,0.011999011999011999,0.2916666666666667,Petrol,Automatic,0.023046092184368736
BMW,3 Series,0.8,Sedan,0.155999155999156,0.375,Petrol,Automatic,0.05711422845691383
Dacia,Duster,0.82,SUV,0.044999044999045,0.2916666666666667,Petrol,Manual,0.045090180360721446
Rover,75,0.6,Sedan,0.1255991255991256,0.375,Petrol,Manual,0.013026052104208416
Mercedes,Vito,0.6,Minivan,0.24999924999925,0.4166666666666667,Diesel,Manual,0.037575150300601205
Volvo,XC90,0.7,SUV,0.21999921999922,0.4791666666666667,Metan/Propan,Automatic,0.05511022044088176
Toyota,Rav 4,0.6,Hatchback,0.21999921999922,0.375,Metan/Propan,Manual,0.030561122244488977
Toyota,Camry,0.72,Sedan,0.124999124999125,0.4583333333333333,Petrol,Manual,0.050100200400801605
Opel,Combo,0.68,Combi,0.173999173999174,0.2916666666666667,Diesel,Manual,0.02004008016032064
Hyundai,Accent,0.7,Sedan,0.158999158999159,0.2916666666666667,Petrol,Automatic,0.025050100200400802
Audi,A6,0.62,Sedan,0.31999931999932,0.3333333333333333,Petrol,Automatic,0.026052104208416832
Opel,Astra,0.66,Hatchback,0.124999124999125,0.25,Petrol,Manual,0.012525050100200401
Opel,Astra,0.7,Sedan,0.234999234999235,0.22916666666666666,Diesel,Manual,0.04208416833667335
Honda,Accord,0.8,Sedan,0.14499914499914499,0.375,Petrol,Manual,0.06012024048096192
Hyundai,Tucson,0.9,Crossover,0.011999011999011999,0.375,Diesel,Automatic,0.10320641282565131
Renault,Koleos,0.86,Crossover,0.012999012999013,0.20833333333333334,Petrol,Manual,0.08016032064128256
Volkswagen,Passat,0.64,Sedan,0.188999188999189,0.3333333333333333,Petrol,Automatic,0.021042084168336674
Mercedes,C Class,0.88,Sedan,0.054999054999055,0.4166666666666667,Diesel,Automatic,0.12324649298597194
Toyota,Prius,0.82,Hatchback,0.124999124999125,0.3333333333333333,Hybrid,Automatic,0.03006012024048096
Peugeot,407,0.7,Universal,0.094999094999095,0.2916666666666667,Diesel,Manual,0.019539078156312624
Renault,Grand Scenic,0.86,Minivan,0.11999911999912,0.2708333333333333,Diesel,Automatic,0.05060120240480962
Toyota,Aygo,0.72,Hatchback,0.071999071999072,0.16666666666666666,Petrol,Manual,0.01503006012024048
Volkswagen,Touareg,0.68,SUV,0.225999225999226,0.4791666666666667,Diesel,Automatic,0.05711422845691383
Toyota,Camry,0.8,Sedan,0.131999131999132,0.4583333333333333,Petrol,Automatic,0.06012024048096192
Mazda,CX-7,0.74,Cabriolet,0.07999907999908,0.4583333333333333,Petrol,Automatic,0.045090180360721446
Lexus,RX Series,0.7,SUV,0.188999188999189,0.5833333333333334,Metan/Propan,Automatic,0.05711422845691383
Volvo,XC70,0.7,Universal,0.124999124999125,0.4791666666666667,Petrol,Automatic,0.050100200400801605
Mercedes,A Class,0.7,Hatchback,0.155999155999156,0.25,Petrol,Manual,0.025050100200400802
Lexus,Es Series,0.86,Sedan,0.047999047999048,0.4791666666666667,Hybrid,Automatic,0.12024048096192384
Byd,F3,0.76,Sedan,0.074999074999075,0.2708333333333333,Petrol,Manual,0.009018036072144289
Mitsubishi,Outlander,0.78,SUV,0.086999086999087,0.375,Petrol,Manual,0.05711422845691383
KIA,Sportage,0.68,SUV,0.186999186999187,0.375,Diesel,Manual,0.03507014028056112
Toyota,Yaris,0.78,Hatchback,0.111999111999112,0.25,Petrol,Automatic,0.029559118236472944
Opel,Astra,0.72,Universal,0.218999218999219,0.22916666666666666,Diesel,Manual,0.018036072144288578
Toyota,Solara,0.68,Coupe,0.124999124999125,0.4583333333333333,Petrol,Automatic,0.03507014028056112
Lexus,GS Series,0.64,Sedan,0.021999021999021998,0.5833333333333334,Petrol,Automatic,0.03006012024048096
Honda,Civic,0.7,Hatchback,0.14499914499914499,0.2916666666666667,Petrol,Automatic,0.03507014028056112
Volkswagen,Passat,0.5,Sedan,0.2999992999993,0.3333333333333333,Metan/Propan,Manual,0.02154308617234469
Mazda,3,0.76,Hatchback,0.123999123999124,0.2916666666666667,Petrol,Manual,0.025050100200400802
Renault,Megane,0.7,Universal,0.01111001111001111,0.2708333333333333,Diesel,Manual,0.01603206412825651
Opel,Omega,0.58,Sedan,0.35826335826335826,0.41208333333333336,Metan/Propan,Manual,0.01903807615230461
Skoda,Fabia,0.96,Universal,0.018999018999019,0.16666666666666666,Petrol,Manual,0.04308617234468938
BMW,3 Series,0.5,Coupe,0.11111011111011111,0.3333333333333333,Petrol,Manual,0.009018036072144289
Volkswagen,Vento,0.46,Sedan,0.29841229841229844,0.375,Petrol,Manual,0.01002004008016032
Renault,Grand Scenic,0.9,Minivan,0.168999168999169,0.2708333333333333,Petrol,Automatic,0.09819639278557114
Audi,A4,0.54,Sedan,0.3333323333323333,0.3541666666666667,Diesel,Manual,0.022044088176352707
Peugeot,308,0.8,Hatchback,0.101999101999102,0.2916666666666667,Petrol,Automatic,0.06012024048096192
Hyundai,Sonata,0.88,Sedan,0.18982518982518984,0.3747916666666667,Hybrid,Automatic,0.10470941883767534
Volkswagen,Polo,0.64,Hatchback,0.17999917999918,0.20833333333333334,Petrol,Manual,0.025050100200400802
Ford,Fusion,0.84,Sedan,0.100999100999101,0.4791666666666667,Petrol,Automatic,0.11072144288577154
Mercedes,GLC,0.92,Crossover,0.08543908543908543,0.375,Petrol,Automatic,0.2575150300601202
Toyota,Rav 4,0.88,SUV,0.162999162999163,0.4791666666666667,Petrol,Automatic,0.13827655310621242
Alta marca,Alt model,0.86,Hatchback,0.08999908999909,0.375,Petrol,Manual,0.03507014028056112
Volkswagen,Touran,0.8,Microvan,0.18999918999919,0.25,Metan/Propan,Automatic,0.061122244488977955
Ford,Escape,0.92,SUV,0.15374115374115374,0.2708333333333333,Petrol,Automatic,0.1092184368737475
Honda,Accord,0.9,Sedan,0.175999175999176,0.4583333333333333,Petrol,Automatic,0.11472945891783567
Toyota,Camry,0.84,Sedan,0.11812411812411812,0.4791666666666667,Hybrid,Automatic,0.11122244488977956
Opel,Vectra,0.42,Sedan,0.2602992602992603,0.375,Metan/Propan,Manual,0.0045090180360721445
Faw,Vita,0.76,Sedan,0.183999183999184,0.2708333333333333,Metan/Propan,Manual,0.018036072144288578
Toyota,Rav 4,0.6,Crossover,0.237999237999238,0.375,Metan/Propan,Automatic,0.04609218436873747
Mazda,626,0.38,Hatchback,0.32999932999933,0.3745833333333333,Petrol,Manual,0.011523046092184368
KIA,Ceed,0.78,Sedan,0.174999174999175,0.25,Metan/Propan,Manual,0.050100200400801605
Skoda,Fabia,0.74,Universal,0.19997919997919997,0.25458333333333333,Diesel,Manual,0.04609218436873747
Volvo,XC90,0.98,SUV,0.014999014999014999,0.37416666666666665,Plug-in Hybrid,Automatic,0.5581162324649298
Volkswagen,Passat,0.68,Universal,0.21999921999922,0.3333333333333333,Petrol,Manual,0.04308617234468938
Toyota,Land Cruiser Prado,0.84,SUV,0.091999091999092,0.5208333333333334,Metan/Propan,Automatic,0.2535070140280561
Audi,100,0.24,Sedan,0.24285324285324286,0.4166666666666667,Petrol,Manual,0.005511022044088177
Opel,Tigra,0.48,Coupe,0.2999992999993,0.25,Petrol,Manual,0.018036072144288578
Opel,Astra,0.74,Universal,0.313999313999314,0.3541666666666667,Diesel,Manual,0.04609218436873747
Renault,Megane,0.78,Universal,0.1999991999992,0.2708333333333333,Diesel,Manual,0.050100200400801605
Audi,A6,0.52,Sedan,0.34999934999935,0.4791666666666667,Diesel,Manual,0.00501002004008016
Ford,Focus,0.86,Universal,0.137999137999138,0.16666666666666666,Petrol,Manual,0.0581062124248497
Ford,Sierra,0.3,Sedan,0.0999990999991,0.375,Petrol,Manual,0.004008016032064128
Volkswagen,Polo,0.58,Hatchback,0.11111011111011111,0.25,Petrol,Manual,0.011523046092184368
Ford,Escape,0.78,SUV,0.1999991999992,0.4791666666666667,Hybrid,Automatic,0.09719438877755511
Renault,Megane,0.88,Universal,0.164999164999165,0.2708333333333333,Diesel,Manual,0.06513026052104208
Nissan,Micra,0.66,Sedan,0.17531917531917532,0.2708333333333333,Diesel,Manual,0.01503006012024048
Opel,Astra,0.64,Minivan,0.26001226001226,0.2916666666666667,Petrol,Manual,0.021042084168336674
Hyundai,Santa FE,0.8,Crossover,0.18065018065018065,0.4164583333333333,Diesel,Automatic,0.1468436873747495
Chevrolet,Cruze,0.94,Universal,0.023999023999024,0.2916666666666667,Petrol,Manual,0.08316633266533066
Lexus,GS Series,0.7,Sedan,0.17999917999918,0.6875,Hybrid,Automatic,0.10821643286573146
KIA,Cerato,0.66,Hatchback,0.00111000111000111,0.2916666666666667,Petrol,Manual,0.036072144288577156
BMW,X3,0.94,SUV,0.038999038999039,0.3745833333333333,Diesel,Automatic,0.3687374749498998
Toyota,Corolla,0.74,Sedan,0.204999204999205,0.25,Diesel,Manual,0.06012024048096192
Opel,Astra,0.78,Sedan,0.171999171999172,0.22916666666666666,Diesel,Manual,0.04909819639278557
Dacia,Logan,0.96,Sedan,0.040999040999040996,0.2708333333333333,Diesel,Automatic,0.08807615230460922
Nissan,Note,0.74,Universal,0.24999924999925,0.2708333333333333,Diesel,Manual,0.036072144288577156
BMW,3 Series,0.86,Sedan,0.142999142999143,0.375,Diesel,Automatic,0.17334669338677355
Citroen,Xsara Picasso,0.62,Minivan,0.1722991722991723,0.3333333333333333,Petrol,Manual,0.028056112224448898
BMW,5 Series,0.72,Sedan,0.236999236999237,0.375,Diesel,Automatic,0.09819639278557114
BMW,5 Series,0.8,Sedan,0.146999146999147,0.5833333333333334,Petrol,Automatic,0.19839679358717435
Ford,Fiesta,0.68,Hatchback,0.107999107999108,0.22916666666666666,Petrol,Manual,0.033066132264529056
Dacia,Logan,0.74,Sedan,0.0917990917990918,0.25,Petrol,Manual,0.023046092184368736
Renault,Talisman,0.92,Universal,0.184999184999185,0.2708333333333333,Diesel,Automatic,0.11623246492985972
Dacia,Duster,0.92,SUV,0.043999043999044,0.29125,Metan/Propan,Manual,0.0841683366733467
Skoda,Octavia,0.82,Universal,0.21999921999922,0.2916666666666667,Diesel,Manual,0.07314629258517034
Fiat,Panda,0.78,Hatchback,0.085999085999086,0.18916666666666668,Petrol,Manual,0.028046092184368737
Volkswagen,Golf,0.78,Universal,0.1999991999992,0.25,Petrol,Automatic,0.07114228456913828
Audi,A6,0.68,Sedan,0.140999140999141,0.5833333333333334,Diesel,Automatic,0.05911823647294589
Audi,A4,0.7,Universal,0.271999271999272,0.3333333333333333,Metan/Propan,Automatic,0.05110220440881764
Audi,A4,0.7,Universal,0.276999276999277,0.3333333333333333,Metan/Propan,Automatic,0.05110220440881764
Mazda,CX-7,0.74,Crossover,0.163999163999164,0.4375,Petrol,Automatic,0.06412825651302605
Infiniti,Q Series,0.92,Hatchback,0.0794990794990795,0.2708333333333333,Diesel,Automatic,0.1683366733466934
Mitsubishi,Galant,0.56,Sedan,0.030999030999031,0.4791666666666667,Petrol,Manual,0.023046092184368736
Mercedes,CLS Class,0.74,Sedan,0.196999196999197,0.580625,Diesel,Automatic,0.16332665330661322
Skoda,Octavia,0.9,Sedan,0.013999013999014,0.25,Petrol,Manual,0.10420841683366733
Dacia,Logan Mcv,0.78,Universal,0.31999931999932,0.2916666666666667,Metan/Propan,Manual,0.028056112224448898
Volkswagen,Sharan,0.72,Universal,0.3014993014993015,0.375,Diesel,Manual,0.06312625250501001
Ford,Escort,0.58,Minivan,0.2126832126832127,0.3333333333333333,Diesel,Manual,0.008517034068136272
Seat,Toledo,0.44,Sedan,0.2999992999993,0.2916666666666667,Metan/Propan,Manual,0.009018036072144289
Audi,A8,0.5,Sedan,0.342999342999343,0.7291666666666666,Petrol,Automatic,0.033066132264529056
Mercedes,M Class,0.72,Crossover,0.23999923999924,0.5833333333333334,Diesel,Automatic,0.08016032064128256
Vaz,2114,0.78,Minivan,0.080999080999081,0.2916666666666667,Petrol,Manual,0.013527054108216433
Dacia,Duster,0.82,Hatchback,0.203999203999204,0.2708333333333333,Diesel,Manual,0.06312625250501001
Peugeot,206,0.66,Hatchback,0.24999924999925,0.25,Diesel,Manual,0.013026052104208416
BMW,3 Series,0.82,Sedan,0.08999908999909,0.375,Petrol,Automatic,0.12324649298597194
Volkswagen,Jetta,0.82,Sedan,0.13999913999914,0.20833333333333334,Petrol,Manual,0.07314629258517034
KIA,Sportage,0.96,SUV,0.027999027999028,0.29125,Petrol,Automatic,0.16032064128256512
Volkswagen,Golf,0.74,Universal,0.21999921999922,0.24979166666666666,Petrol,Automatic,0.052104208416833664
Opel,Zafira,0.64,Minivan,0.260999260999261,0.375,Diesel,Manual,0.018036072144288578
Opel,Corsa,0.5,Sedan,0.2266842266842267,0.20833333333333334,Petrol,Manual,0.008016032064128256
Opel,Astra,0.44,Universal,0.27999927999928,0.2916666666666667,Petrol,Manual,0.011523046092184368
Mercedes,E Class,0.68,Sedan,0.01999901999902,0.375,Diesel,Automatic,0.018036072144288578
Citroen,C8,0.7,Minivan,0.175999175999176,0.4166666666666667,Diesel,Manual,0.0531062124248497
